S121C	2025-05-23 11:31:16
value unit [W]	time unit [ms]
wavelength	525.000nm
range	AUTO
8.791888E-08	239874
8.746328E-08	240174
8.750700E-08	240474
8.311827E-08	240781
8.713250E-08	241081
8.700290E-08	241381
8.721243E-08	241681
8.715674E-08	241981
8.670523E-08	242281
8.686719E-08	242581
8.737783E-08	242881
8.687061E-08	243181
8.737335E-08	243481
8.718881E-08	243781
8.729383E-08	244081
8.798001E-08	244381
9.193333E-08	244681
9.263462E-08	244981
9.249462E-08	245281
9.124909E-08	245582
9.252861E-08	245882
9.201158E-08	246182
9.239062E-08	246482
9.211348E-08	246782
9.227955E-08	247082
9.181441E-08	247382
9.227756E-08	247682
9.218823E-08	247982
9.245243E-08	248282
9.211788E-08	248582
9.261481E-08	248882
9.211684E-08	249182
9.254957E-08	249482
9.204029E-08	249782
9.223235E-08	250082
9.228837E-08	250382
9.260860E-08	250682
9.278877E-08	250982
9.262742E-08	251282
9.286945E-08	251582
9.220985E-08	251882
9.252525E-08	252182
9.278197E-08	252482
9.211103E-08	252782
9.145175E-08	253083
9.236631E-08	253383
9.246104E-08	253683
9.248834E-08	253983
9.298495E-08	254283
9.493328E-08	254583
9.553460E-08	254883
9.615927E-08	255183
9.668561E-08	255483
9.586984E-08	255783
9.577308E-08	256083
9.606862E-08	256383
9.548403E-08	256683
9.579437E-08	256983
9.614489E-08	257283
9.601266E-08	257583
9.563333E-08	257883
9.560086E-08	258183
9.576008E-08	258483
9.561462E-08	258783
9.610019E-08	259083
9.532712E-08	259383
9.608379E-08	259683
9.566027E-08	259983
9.556194E-08	260285
9.566720E-08	260585
9.574678E-08	260885
9.543135E-08	261185
9.599382E-08	261485
9.556664E-08	261785
9.585031E-08	262085
9.606838E-08	262385
9.600275E-08	262685
9.541425E-08	262985
9.582543E-08	263285
9.606839E-08	263585
9.587881E-08	263885
9.593273E-08	264185
9.737536E-08	264485
9.961425E-08	264785
9.938733E-08	265085
9.910335E-08	265385
1.000391E-07	265685
9.925032E-08	265985
9.989245E-08	266285
9.957188E-08	266585
9.983887E-08	266885
9.933331E-08	267185
9.992119E-08	267485
9.962862E-08	267786
9.960272E-08	268086
9.967640E-08	268386
9.969287E-08	268686
9.948098E-08	268986
9.979244E-08	269286
9.946588E-08	269586
1.000162E-07	269886
9.617776E-08	270192
9.979778E-08	270492
9.948068E-08	270792
9.960718E-08	271092
9.978616E-08	271392
9.953699E-08	271692
9.965251E-08	271992
9.973834E-08	272292
9.955723E-08	272592
9.953838E-08	272892
9.957910E-08	273192
9.969153E-08	273492
9.914642E-08	273792
9.956814E-08	274092
1.002042E-07	274392
1.042706E-07	274692
1.063028E-07	274993
1.043277E-07	275293
1.039373E-07	275593
1.044178E-07	275893
1.041175E-07	276193
1.043229E-07	276493
1.043314E-07	276793
1.044572E-07	277093
1.035807E-07	277393
1.036939E-07	277693
1.040379E-07	277993
1.041528E-07	278293
1.043133E-07	278593
1.043655E-07	278893
1.043588E-07	279193
1.041875E-07	279493
1.042521E-07	279793
1.047886E-07	280093
1.044883E-07	280393
1.044968E-07	280693
1.041144E-07	280993
1.041718E-07	281293
1.041872E-07	281593
1.043071E-07	281893
1.051100E-07	282195
